1	4
1	19
1	34
1	121
1	164
1	292
1	327
1	333
4	1
4	19
4	27
4	71
4	109
4	164
4	178
4	182
4	183
4	215
4	221
4	224
4	237
4	249
4	288
4	318
4	327
4	348
4	372
5	6
5	54
5	65
5	70
5	98
5	115
5	133
5	189
5	214
5	257
5	296
6	5
6	171
6	204
8	15
8	76
8	95
8	226
8	257
9	15
9	70
10	15
10	97
10	214
10	299
10	320
11	24
12	274
13	242
13	293
15	8
15	9
15	10
15	17
15	51
15	68
15	70
15	76
15	95
15	99
15	172
15	192
15	222
15	309
16	24
16	65
16	84
16	96
16	113
16	157
16	160
16	170
16	226
17	15
17	24
17	37
17	116
17	204
17	231
17	242
17	319
18	51
18	81
18	106
18	114
18	241
18	343
19	1
19	4
19	91
19	109
19	164
19	166
19	181
19	191
19	221
20	178
20	300
21	38
21	266
22	241
24	11
24	16
24	17
24	42
24	154
24	170
25	194
26	150
26	160
26	172
26	204
26	294
27	4
27	211
27	221
27	260
27	321
27	377
27	378
28	109
28	249
29	111
30	32
30	64
30	223
30	305
30	358
31	211
31	334
32	30
32	64
32	67
32	205
32	279
32	285
32	304
32	334
32	348
34	1
34	191
34	224
34	280
36	129
36	255
37	17
37	99
37	170
37	293
37	356
38	21
38	63
38	64
38	69
38	110
38	145
38	146
38	223
38	279
38	304
38	329
39	63
39	233
39	363
41	51
41	172
41	291
41	355
42	24
42	95
42	99
42	106
42	214
42	319
44	46
44	180
44	247
45	246
46	44
46	164
46	283
47	51
47	97
47	98
47	135
47	204
47	290
48	81
48	112
48	157
48	275
50	183
51	15
51	18
51	41
51	47
51	70
51	86
51	92
51	99
51	176
51	226
51	270
51	289
51	319
52	160
52	172
52	290
54	5
54	150
54	244
55	73
55	108
55	271
55	373
57	255
58	84
58	132
58	170
60	167
60	324
62	225
62	261
62	285
62	305
62	358
63	38
63	39
63	311
63	364
64	30
64	32
64	38
64	69
64	197
64	223
64	304
64	337
64	349
65	5
65	16
65	76
65	86
65	92
65	100
65	119
65	135
65	201
67	32
67	69
67	210
67	324
67	374
68	15
68	84
68	88
68	99
68	172
68	275
68	290
68	314
68	356
69	38
69	64
69	67
69	110
69	145
69	256
69	285
69	304
70	5
70	9
70	15
70	51
70	92
70	102
70	107
70	170
70	201
70	214
70	222
70	270
70	275
70	296
71	4
71	260
71	305
71	318
71	334
71	366
72	155
73	55
73	228
73	266
73	288
75	223
75	357
76	8
76	15
76	65
76	88
76	107
76	112
76	114
76	135
76	159
76	170
78	105
78	351
78	371
79	95
80	91
81	18
81	48
81	112
83	227
84	16
84	58
84	68
84	113
84	131
84	157
84	204
84	206
84	214
84	293
86	51
86	65
86	93
86	98
86	231
86	275
86	365
88	68
88	76
88	95
88	112
88	119
88	133
88	172
88	192
88	294
88	310
91	19
91	80
91	221
91	262
91	327
91	373
92	51
92	65
92	70
92	113
92	119
92	172
92	275
92	313
92	365
93	86
93	116
93	226
93	238
94	312
94	374
95	8
95	15
95	42
95	79
95	88
95	98
95	133
95	170
95	172
95	231
95	248
95	265
95	294
95	313
95	319
96	16
96	97
96	106
96	112
96	319
97	10
97	47
97	96
97	135
97	265
98	5
98	47
98	86
98	95
99	15
99	37
99	42
99	51
99	68
99	310
99	367
100	65
100	102
100	157
100	170
100	257
100	290
100	310
102	70
102	100
102	201
102	294
104	292
105	78
105	195
105	305
106	18
106	42
106	96
106	132
106	170
106	176
107	70
107	76
108	55
108	166
108	262
109	4
109	19
109	28
109	127
109	173
109	249
109	260
109	327
109	379
110	38
110	69
110	174
110	240
111	29
111	122
111	197
111	234
112	48
112	76
112	81
112	88
112	96
112	244
112	253
112	310
113	16
113	84
113	92
113	201
113	241
114	18
114	76
114	119
114	282
115	5
115	201
115	231
115	293
116	17
116	93
116	131
116	132
116	172
116	314
118	135
118	157
118	187
119	65
119	88
119	92
119	114
119	134
119	231
121	1
121	166
121	305
121	327
122	111
122	209
122	307
124	155
124	334
124	336
126	166
126	221
126	224
126	249
126	327
127	109
127	312
129	36
131	84
131	116
131	263
131	270
131	350
132	58
132	106
132	116
132	162
132	201
132	204
132	214
132	270
132	314
132	319
133	5
133	88
133	95
133	172
134	119
134	222
134	244
134	326
135	47
135	65
135	76
135	97
135	118
136	137
136	178
137	136
141	199
145	38
145	69
145	165
145	221
145	325
145	329
145	330
145	372
145	373
146	38
146	292
146	332
146	354
148	229
148	288
150	26
150	54
150	172
150	257
151	174
151	331
154	24
155	72
155	124
155	254
155	262
157	16
157	48
157	84
157	100
157	118
157	169
157	172
159	76
159	290
160	16
160	26
160	52
160	185
160	302
162	132
164	1
164	4
164	19
164	46
164	173
164	178
164	183
164	224
164	237
164	330
164	333
165	145
165	178
165	183
165	191
165	224
165	325
166	19
166	108
166	121
166	126
166	215
166	221
167	60
168	230
169	157
169	192
169	239
170	16
170	24
170	37
170	58
170	70
170	76
170	95
170	100
