1	28
1	736
1	2280
2	383
2	1125
3	1181
3	1265
3	1677
4	802
4	2280
7	802
7	1359
8	383
8	1092
9	1359
11	1406
12	1124
13	1092
14	274
14	2280
16	672
16	725
16	1092
16	1124
16	1181
16	1406
16	1836
17	274
17	1677
18	446
18	2047
18	2086
19	274
19	1863
20	725
21	1120
23	672
23	1522
23	1643
23	2310
24	736
24	1071
24	2406
25	1359
25	1647
26	568
26	763
26	2280
27	274
27	1522
28	1
28	46
28	84
28	86
28	136
28	159
28	172
28	188
28	189
28	206
28	220
28	222
28	250
28	262
28	265
28	290
28	369
28	463
28	476
28	496
28	501
28	505
28	508
28	514
28	533
28	589
28	638
28	649
28	676
28	695
28	696
28	699
28	702
28	707
28	713
28	716
28	730
28	756
28	788
28	799
28	822
28	886
28	912
28	926
28	936
28	945
28	953
28	958
28	970
28	971
28	993
28	1019
28	1031
28	1035
28	1070
28	1095
28	1137
28	1162
28	1169
28	1233
28	1242
28	1284
28	1289
28	1294
28	1348
28	1358
28	1412
28	1415
28	1416
28	1427
28	1433
28	1440
28	1459
28	1477
28	1488
28	1502
28	1513
28	1528
28	1540
28	1584
28	1620
28	1625
28	1658
28	1674
28	1680
28	1693
28	1721
28	1742
28	1752
28	1767
28	1821
28	1908
28	1919
28	1955
28	1996
28	2016
28	2019
28	2035
28	2052
28	2063
28	2118
28	2133
28	2138
28	2141
28	2158
28	2167
28	2188
28	2196
28	2202
28	2205
28	2220
28	2236
28	2277
28	2335
28	2387
28	2415
28	2417
28	2461
29	2047
30	726
30	2310
31	672
31	1677
31	2310
32	1092
32	1125
32	2406
33	2310
36	290
36	383
36	860
36	977
36	1454
36	2086
37	446
37	672
37	1522
38	1048
38	1643
38	2086
39	446
39	763
39	1124
40	1092
42	1643
42	2310
43	274
43	1406
43	1836
43	2047
44	726
44	1359
44	1863
44	2310
46	28
46	613
46	1001
46	1838
48	118
48	137
48	168
48	178
48	616
48	651
48	700
48	750
48	1167
48	1168
48	1197
48	1266
48	1923
48	2372
48	2396
49	1120
50	725
50	726
50	1563
50	1647
50	2086
50	2280
50	2477
51	503
51	2427
52	1522
52	1838
54	1120
56	726
56	1265
56	1647
57	383
57	2047
59	1001
61	672
61	736
61	1647
61	2086
63	503
64	2310
66	2310
67	111
67	446
67	736
67	802
67	910
67	1001
67	1120
68	383
68	1406
68	2047
73	725
73	1181
73	1478
73	2427
75	274
75	613
75	1001
75	1478
76	763
78	1647
78	1863
79	613
79	2427
82	1125
83	1406
83	1478
83	1647
83	1677
83	2427
84	28
84	274
84	1001
84	1048
84	1125
84	2310
86	28
86	1092
86	1406
86	1647
86	2427
88	613
91	383
91	1120
91	1677
91	1838
91	1863
92	446
94	503
94	613
94	1265
95	1048
95	1092
95	1406
95	1643
95	2310
96	1001
96	1092
96	1643
97	726
97	1406
97	1863
97	2406
98	763
98	802
98	1001
98	2427
100	612
100	763
100	1048
100	1406
100	2294
101	274
101	1863
102	503
102	2406
103	484
103	657
103	671
103	848
103	1406
103	1677
103	1715
103	2271
105	256
105	446
105	771
105	1647
105	1815
105	1863
106	503
106	725
106	1048
107	274
107	383
107	613
107	1265
107	2310
108	383
108	1054
108	1742
108	1836
108	2064
108	2105
110	1048
111	67
111	910
111	1352
111	1440
111	1563
111	2415
111	2477
112	1863
113	121
113	167
113	562
113	646
113	704
113	940
113	2120
113	2229
113	2485
114	672
115	1120
116	1265
116	2406
117	568
117	1522
118	48
118	137
118	168
118	651
118	750
118	1197
118	1923
118	2396
119	446
119	1181
119	1838
120	1647
121	113
121	562
121	646
121	940
121	2452
121	2485
122	1181
124	725
124	2047
124	2427
125	763
126	274
126	383
126	390
126	515
126	613
126	763
126	1210
126	1588
126	1654
126	1933
126	2252
127	726
127	1359
127	2427
128	613
129	562
129	940
129	2120
131	1522
132	147
132	310
132	501
132	503
132	653
132	1079
132	1905
132	2040
132	2285
133	1124
133	2406
134	1048
134	1265
134	2047
134	2086
135	1522
136	28
136	503
136	736
136	763
136	1048
136	1265
136	1647
136	1836
136	1838
137	48
137	118
137	168
137	178
137	651
137	700
137	833
137	1168
137	1197
137	1923
137	2066
137	2396
139	383
139	1677
139	1863
139	2280
140	2280
142	1836
144	1001
145	725
145	1643
145	1836
146	613
146	802
146	1001
147	132
147	501
147	884
147	2040
148	446
148	1359
148	2047
148	2310
149	503
152	613
153	1048
155	1643
157	274
157	383
157	613
157	736
157	1124
158	274
159	28
159	274
159	1001
159	1647
159	1838
160	1359
160	1863
161	1836
162	1048
162	1643
162	2406
163	383
163	503
163	672
163	1124
163	1359
163	1563
163	2086
163	2310
164	1265
164	1647
165	568
165	613
165	1048
165	1092
165	1836
167	113
167	562
167	940
168	48
168	118
168	137
168	178
168	651
168	750
168	1197
168	1266
168	1923
168	2066
168	2396
169	568
169	736
171	725
171	1125
171	2280
172	28
176	319
176	657
176	1406
176	2271
177	736
177	802
177	2427
178	48
178	137
178	168
178	833
178	1197
178	1266
178	1545
178	2396
179	651
179	700
179	2396
180	299
180	2299
181	1647
183	1092
183	2280
184	802
184	1120
186	1124
186	1522
186	1838
188	28
188	736
188	1092
188	1643
189	28
189	383
189	446
189	2427
190	672
190	726
190	763
190	1048
190	1120
190	1181
190	1836
192	446
192	725
192	736
193	1478
193	2047
195	1522
197	1478
199	1406
199	2280
200	2280
202	1181
202	1359
202	1838
203	503
204	736
204	1265
206	28
206	763
206	1406
206	1677
206	2280
206	2406
208	274
208	503
208	725
208	1120
208	1522
208	1677
208	1838
210	802
211	672
211	1563
211	1836
211	2310
213	1522
214	763
214	1478
214	2427
215	725
215	2280
216	274
216	446
216	736
217	1647
217	1838
218	726
218	1677
218	1836
219	1001
220	28
220	613
220	672
220	1001
