3	123
6	61
6	66
6	231
6	314
7	13
7	30
7	143
7	168
7	173
7	184
7	299
7	320
7	350
7	377
7	378
8	352
10	24
10	401
10	493
11	166
11	372
11	389
11	469
12	121
12	370
12	425
13	7
13	80
13	113
13	233
13	457
15	45
15	96
15	249
15	368
15	435
16	58
16	93
16	354
16	468
19	92
19	128
19	233
19	357
19	401
19	409
22	399
22	403
23	293
23	312
24	10
24	163
24	340
24	414
24	502
26	111
26	296
26	393
26	469
26	492
28	52
28	150
28	355
30	7
30	71
30	169
30	287
30	306
30	389
30	416
30	441
30	457
31	257
31	361
31	376
32	66
32	229
32	314
32	352
33	71
33	75
33	163
33	389
33	391
33	425
33	457
33	492
37	80
37	192
37	456
39	121
39	174
39	188
39	204
39	377
39	469
40	93
40	160
40	184
40	188
40	287
40	306
40	340
40	364
42	45
42	161
42	242
42	278
42	300
42	334
42	348
42	488
44	162
44	323
44	357
45	15
45	42
45	195
45	404
45	423
45	460
47	269
48	52
48	93
48	274
48	296
48	320
48	350
48	357
48	481
48	512
51	93
51	340
52	28
52	48
52	357
53	84
53	503
55	150
55	199
55	314
55	440
56	93
56	219
56	457
58	16
58	141
58	160
58	296
58	306
58	403
58	432
59	66
59	228
60	360
60	429
60	444
61	6
61	71
61	93
61	113
61	133
61	247
61	357
61	372
61	481
63	151
65	287
65	483
65	502
66	6
66	32
66	59
66	71
66	93
66	110
66	121
66	163
66	189
66	274
66	299
66	349
66	351
66	361
66	376
66	478
66	502
66	503
67	72
67	194
67	399
68	71
68	169
68	376
68	475
68	516
71	30
71	33
71	61
71	66
71	68
71	80
71	84
71	107
71	113
71	121
71	150
71	162
71	182
71	207
71	208
71	239
71	282
71	285
71	294
71	298
71	353
71	355
71	361
71	370
71	372
71	414
71	441
71	450
71	469
71	497
72	67
72	76
72	357
73	163
75	33
75	237
75	256
75	349
76	72
76	93
76	252
76	282
76	373
80	13
80	37
80	71
80	113
80	137
80	182
80	269
80	274
80	299
80	336
80	350
80	352
80	355
81	168
81	299
81	442
82	87
82	397
82	399
84	53
84	71
84	118
84	137
84	258
84	352
84	355
84	457
84	469
84	486
85	92
86	186
87	82
87	113
87	117
87	132
87	280
87	357
87	425
87	453
87	457
89	146
89	180
92	19
92	85
92	143
92	233
92	237
92	299
93	16
93	40
93	48
93	51
93	56
93	61
93	66
93	76
93	95
93	112
93	120
93	137
93	150
93	157
93	174
93	179
93	200
93	227
93	241
93	243
93	257
93	272
93	274
93	287
93	306
93	314
93	320
93	323
93	338
93	351
93	354
93	358
93	361
93	364
93	374
93	397
93	411
93	445
93	453
93	457
93	492
93	493
93	502
94	150
94	241
94	442
94	478
95	93
95	256
95	347
95	473
96	15
96	140
96	334
96	423
96	471
97	403
106	107
106	372
106	393
106	430
106	445
107	71
107	106
107	194
107	237
107	269
107	283
107	297
107	340
107	478
107	493
107	511
108	354
108	448
110	66
110	113
110	115
110	186
110	270
110	283
110	285
110	297
110	340
110	347
110	352
110	355
110	374
110	399
110	403
110	492
111	26
111	115
111	132
111	237
111	457
111	469
112	93
113	13
113	61
113	71
113	80
113	87
113	110
113	118
113	162
113	169
113	186
113	262
113	296
113	347
113	351
113	352
113	354
113	357
113	376
113	399
113	434
113	440
113	511
115	110
115	111
115	186
115	267
115	282
117	87
118	84
118	113
118	120
118	145
118	163
118	200
118	389
120	93
120	118
120	200
120	231
121	12
121	39
121	66
121	71
121	137
121	163
121	186
121	209
121	269
121	277
121	296
121	351
121	372
121	377
121	441
121	447
121	486
122	188
123	3
123	131
123	140
123	161
123	265
123	423
124	218
124	260
124	298
124	316
124	452
124	486
125	186
128	19
128	229
128	285
129	399
131	123
131	140
132	87
132	111
132	143
132	434
133	61
133	351
133	512
137	80
137	84
137	93
137	121
137	163
137	168
137	169
137	184
137	239
137	252
137	258
137	267
137	285
137	376
139	257
140	96
140	123
140	131
140	195
140	242
140	249
140	300
140	404
140	421
140	426
140	435
140	444
141	58
141	389
142	161
142	265
142	300
142	449
143	7
143	92
143	132
143	229
143	256
143	285
143	340
143	448
143	469
145	118
145	163
145	187
145	241
145	252
145	502
146	89
146	165
150	28
150	55
150	71
150	93
150	94
150	163
