0	1469
0	1620
0	2157
1	382
2	1891
3	1038
3	1441
4	496
4	1035
4	1528
4	1733
4	2155
5	184
5	1723
6	1758
6	1951
6	2256
8	86
8	140
8	299
8	478
8	486
8	502
8	520
8	535
8	544
8	611
8	652
8	663
8	672
8	704
8	716
8	738
8	927
8	983
8	1053
8	1060
8	1063
8	1078
8	1124
8	1269
8	1338
8	1385
8	1467
8	1470
8	1486
8	1623
8	1745
8	1829
8	1857
8	2026
8	2041
8	2081
8	2482
9	1526
10	79
10	998
10	1526
11	2164
12	845
12	1203
12	1622
12	1716
13	458
13	1452
13	1528
13	1620
14	1076
14	1267
15	83
15	281
15	519
15	957
15	1632
15	1744
15	1758
15	2256
15	2363
16	77
16	1081
16	1141
17	402
18	1634
20	445
20	914
20	945
20	1206
20	2219
21	964
22	828
23	235
23	2055
24	198
24	603
24	1882
26	1920
27	458
27	945
28	68
28	1501
28	1942
28	1989
29	105
29	176
29	547
29	610
29	790
29	1020
29	1118
29	1207
29	1255
29	1344
29	1351
29	1357
29	1395
29	1456
29	1706
29	1825
29	1884
29	2176
29	2181
29	2186
29	2366
29	2445
29	2471
30	940
31	389
31	964
31	2279
31	2417
31	2433
33	810
33	1133
33	2153
34	271
34	991
34	2155
35	56
35	70
35	276
35	302
35	372
35	507
35	514
35	740
35	779
35	1129
35	1414
35	1718
35	1750
35	1790
35	1858
35	1925
35	2025
35	2272
35	2278
35	2340
38	77
38	1426
38	1526
39	43
39	75
39	183
39	253
39	279
39	285
39	286
39	319
39	337
39	338
39	353
39	392
39	449
39	502
39	509
39	613
39	649
39	652
39	655
39	1025
39	1045
39	1166
39	1309
39	1422
39	1434
39	1596
39	1607
39	1860
39	1916
39	1994
39	2031
39	2109
39	2388
39	2389
39	2457
39	2458
40	1733
41	413
42	1522
43	39
43	113
43	152
43	192
43	296
43	378
43	429
43	554
43	608
43	672
43	734
43	824
43	900
43	1058
43	1176
43	1179
43	1180
43	1236
43	1256
43	1319
43	1494
43	1653
43	1759
43	1793
43	1838
43	1955
43	2110
43	2278
43	2331
43	2338
43	2420
43	2440
44	2209
45	318
45	784
45	885
45	1441
46	2433
47	2106
48	58
48	93
48	365
48	392
48	444
48	529
48	801
48	911
48	912
48	1006
48	1082
48	1182
48	1304
48	1367
48	1453
48	1706
48	1813
48	1885
48	1903
48	1971
48	1974
48	2040
48	2123
48	2343
48	2415
48	2432
48	2458
50	354
50	2032
51	1081
53	137
53	1620
53	2153
54	137
55	458
55	764
55	810
55	1723
55	1724
56	35
57	184
57	1843
58	48
58	144
58	271
58	914
58	1267
58	2187
59	1891
61	144
61	1569
61	1983
62	256
62	445
62	854
63	423
63	991
64	354
64	1141
64	1736
67	869
67	2055
67	2200
68	28
68	150
68	215
68	470
68	524
68	614
68	973
68	1139
68	1150
68	1314
68	1336
68	1362
68	1377
68	1598
68	1786
68	1826
68	2006
68	2053
68	2142
68	2271
69	208
69	1295
70	35
72	254
72	1469
72	1942
72	2106
73	603
73	843
74	279
74	992
74	1528
74	2106
75	39
75	991
75	998
75	2386
75	2474
77	16
77	38
77	90
77	110
77	219
77	297
77	305
77	379
77	463
77	606
77	619
77	650
77	677
77	686
77	700
77	757
77	790
77	942
77	983
77	1153
77	1320
77	1437
77	1873
77	1900
77	1947
77	1977
77	1991
77	2003
77	2181
77	2278
77	2358
77	2389
77	2429
77	2471
78	217
78	219
78	298
78	433
78	540
78	564
78	663
78	666
78	670
78	807
78	811
78	919
78	934
78	987
78	1007
78	1062
78	1095
78	1288
78	1376
78	1533
78	1582
78	1590
78	1739
78	1781
78	1848
78	1859
78	1889
78	1905
78	1948
78	1954
78	1991
78	2149
78	2227
78	2356
78	2482
79	10
79	135
79	246
79	404
79	704
79	744
79	821
79	883
79	1124
79	1213
79	1251
79	1348
79	1487
79	1519
79	1617
79	1861
79	2010
79	2144
79	2345
79	2441
81	105
81	195
81	401
81	495
81	567
81	575
81	667
81	711
81	763
81	890
81	952
81	1093
81	1181
81	1268
81	1367
81	1493
81	1603
81	1694
81	1708
81	1827
81	1859
81	1884
81	1889
81	1943
81	2034
81	2039
81	2088
81	2202
81	2251
81	2298
82	768
82	2433
83	15
83	423
83	519
83	1587
83	1758
83	2363
84	139
84	196
84	402
84	645
84	980
84	1026
84	1133
84	1295
84	1469
84	1688
85	1441
85	1569
85	1843
86	8
86	361
86	402
87	764
87	2279
89	1076
89	1843
90	77
90	279
90	2417
92	1983
93	48
93	445
93	629
94	184
94	1620
94	1821
95	566
96	562
96	945
96	1603
96	2049
98	940
98	2032
99	1133
99	1934
100	235
100	867
100	1686
100	1983
100	2435
103	764
104	271
104	413
104	458
104	964
104	1406
104	1528
104	2417
105	29
105	81
105	389
107	823
108	1452
110	77
110	869
110	886
110	988
110	2435
112	1441
112	2219
113	43
113	1662
114	208
114	254
114	402
114	1052
115	937
116	279
116	828
116	937
116	1452
116	2164
116	2474
117	1942
118	823
118	1156
118	2157
119	342
119	819
119	1496
119	1643
120	1368
120	2463
121	1983
123	629
123	1843
124	227
124	742
127	235
127	254
127	413
127	1406
128	1724
128	1942
129	1580
130	1709
130	1920
132	361
132	1634
132	2203
132	2279
133	998
133	1156
134	905
135	79
136	184
136	2218
137	53
137	54
137	355
137	381
137	409
137	491
137	525
137	755
137	760
137	795
137	836
137	849
137	994
137	1080
137	1306
137	1488
137	1728
137	1746
137	1754
137	1932
137	2137
137	2172
137	2239
137	2368
139	84
139	632
139	1667
139	2277
140	8
140	1528
140	2203
141	823
141	1141
141	2037
143	2106
144	58
144	61
144	177
144	204
144	206
144	216
144	224
144	384
144	457
144	779
144	1033
144	1047
144	1105
144	1181
144	1355
144	1719
144	1848
144	1967
144	1994
144	2054
144	2246
144	2302
144	2338
144	2431
145	940
145	1206
147	367
147	603
147	1267
147	1469
147	1589
148	367
148	1069
148	2164
150	68
151	603
152	43
154	254
154	992
154	1496
154	1724
154	1819
154	2417
157	895
157	1526
157	2203
159	1497
159	1634
160	784
160	937
161	271
161	828
161	1426
161	2032
161	2106
162	1843
163	895
164	1724
164	2386
165	231
166	810
169	1891
171	1081
171	1709
172	853
172	1505
172	2193
173	642
173	2164
174	1934
175	1441
176	29
176	271
176	742
177	144
177	361
177	1983
178	989
179	1580
180	853
180	1913
180	2001
180	2067
180	2193
181	891
183	39
183	940
183	2106
183	2307
184	5
184	57
184	94
184	136
184	488
184	523
184	592
184	638
184	657
184	927
184	967
184	1044
184	1086
184	1092
184	1103
184	1110
184	1111
184	1287
184	1515
184	1817
184	1884
184	1987
184	1996
184	2154
184	2246
184	2339
184	2375
184	2404
184	2413
185	989
185	1133
186	905
186	920
186	1637
189	1620
191	318
191	885
191	991
191	1141
191	2358
191	2460
192	43
192	742
192	2435
194	496
195	81
195	1620
195	2055
196	84
196	389
196	458
196	645
196	940
196	945
196	1024
196	2286
197	1441
197	1501
198	24
198	222
198	517
198	706
198	743
198	977
198	979
198	995
198	1334
198	1359
198	1467
198	1471
198	1494
198	1647
198	1787
198	1795
198	1869
198	1932
198	2154
198	2239
198	2283
198	2317
198	2449
199	458
199	1580
199	1733
200	413
203	1637
203	2474
204	144
204	1589
205	2386
206	144
206	1686
206	2307
207	2157
207	2209
208	69
208	114
208	337
208	409
208	418
208	495
208	580
208	644
208	676
208	789
208	795
208	848
208	974
208	1427
208	1728
208	1781
208	1811
208	1853
208	1896
208	2039
208	2369
208	2415
209	920
209	940
210	578
211	923
211	1360
213	1133
213	1528
213	1724
213	2435
214	1821
214	2032
215	68
215	254
215	964
215	1580
215	1920
215	2055
215	2474
216	144
216	1052
217	78
217	496
217	1038
217	1076
218	1920
219	77
219	78
219	742
220	989
220	2209
221	988
222	198
222	1733
223	784
223	854
223	905
223	1076
223	1686
223	1942
224	144
224	2037
226	764
227	124
227	256
227	642
227	742
227	1158
228	920
230	923
231	165
231	1499
231	1912
231	2403
232	402
232	1158
232	1205
232	1433
232	1680
234	437
234	869
234	1141
234	2037
234	2386
235	23
235	100
235	127
235	340
235	666
235	796
235	935
235	954
235	985
235	1068
235	1354
235	1489
235	1525
235	1783
235	1962
235	2192
235	2213
235	2441
235	2450
235	2470
236	458
236	1038
236	1469
236	2386
236	2417
237	318
237	1637
237	2032
240	389
240	1205
240	1406
240	2474
241	415
241	2307
242	374
242	1081
243	1469
244	254
244	367
244	1637
245	1637
245	2286
246	79
246	1580
247	784
248	642
249	991
249	1295
250	1205
250	1206
252	649
252	1205
253	39
253	1882
254	72
254	114
254	127
254	154
254	215
254	244
254	381
254	650
254	710
254	884
254	911
254	955
254	1103
254	1116
254	1190
254	1288
254	1323
254	1397
254	1399
254	1451
254	1567
254	1668
254	1874
254	1946
254	2242
254	2375
254	2406
254	2409
255	1205
255	1441
256	62
256	227
256	317
256	505
256	570
256	575
256	598
256	683
256	704
256	731
256	1000
256	1093
256	1350
256	1371
256	1427
256	1523
256	1544
256	1812
256	2016
256	2253
256	2377
256	2452
256	2478
256	2482
257	1295
258	2218
259	1052
259	1620
260	578
260	914
260	2267
261	289
261	450
261	1497
261	1633
261	1730
261	1881
261	1917
262	989
262	2360
263	1936
263	2378
265	445
265	991
265	1733
265	1843
265	2157
265	2386
266	1406
266	2378
267	1501
271	34
271	58
271	104
271	161
271	176
271	478
271	504
271	592
271	736
271	1033
271	1090
271	1150
271	1183
271	1278
271	1330
271	1371
271	1387
271	1665
271	1758
271	1869
271	2110
271	2117
271	2264
271	2359
271	2370
271	2411
271	2485
272	854
272	1267
274	629
274	1156
275	629
275	764
275	1634
276	35
277	1035
277	1843
278	905
279	39
279	74
279	90
279	116
279	335
279	347
279	387
279	419
279	484
279	505
279	541
279	542
279	551
279	629
279	649
279	909
279	953
279	998
279	1049
279	1180
279	1474
279	1650
279	1661
279	1743
279	1793
279	1823
279	1917
279	1920
279	1937
279	2015
279	2035
279	2155
279	2184
279	2221
279	2247
279	2292
279	2354
279	2370
280	1133
281	15
281	1452
281	1615
283	818
283	823
283	1052
283	1634
284	2203
285	39
285	649
285	998
285	1156
285	2032
286	39
286	964
286	992
287	1156
287	1942
289	261
290	905
290	940
290	1723
291	496
291	1052
291	1662
291	2164
292	445
292	2106
293	603
293	940
293	1452
293	1882
296	43
296	358
296	1662
296	1843
297	77
297	629
297	914
297	1634
298	78
299	8
299	1038
300	437
300	905
301	2203
302	35
304	869
304	991
304	1496
304	1522
304	1736
304	1942
305	77
305	811
305	823
305	1934
307	934
307	1522
307	1633
307	1724
307	1757
307	1881
307	2417
308	2286
310	1452
310	2360
312	940
314	988
317	256
317	914
317	1634
318	45
318	191
318	237
318	410
318	509
318	526
318	575
318	638
318	775
318	982
318	1027
318	1040
318	1110
318	1247
318	1377
318	1614
318	1657
318	1735
318	1813
318	1835
318	1864
318	1893
318	1944
318	1992
318	2034
318	2049
318	2094
318	2205
318	2325
318	2335
318	2365
318	2445
318	2456
318	2459
318	2466
319	39
319	629
320	629
320	768
320	810
320	1295
320	2433
321	1069
321	1528
323	1616
323	2433
324	437
324	1882
325	869
325	1526
327	358
327	828
327	1496
327	1733
327	2286
328	998
330	413
330	415
330	437
330	1206
330	1634
333	2164
335	279
335	843
335	1081
335	1091
337	39
337	208
337	1426
337	1501
337	1620
338	39
338	1355
338	1448
339	1406
340	235
340	886
340	1501
340	1528
341	905
341	1723
342	119
342	851
342	1406
342	1844
342	1924
342	2249
343	1406
345	423
345	445
345	1709
346	2029
347	279
347	923
347	1441
347	1723
349	1723
350	937
350	2055
351	988
353	39
353	382
353	1882
354	50
354	64
354	414
354	541
354	610
354	661
354	736
354	1114
354	1149
354	1241
354	1270
354	1310
354	1320
354	1338
354	1341
354	1456
354	1584
354	1588
354	1752
354	1791
354	1813
354	1819
354	2227
354	2276
354	2467
355	137
355	846
355	992
355	1035
356	2474
357	578
357	945
357	1680
357	1920
357	2307
358	296
358	327
358	426
358	486
358	755
358	878
358	946
358	1017
358	1026
358	1056
358	1067
358	1120
358	1126
358	1237
358	1547
358	1621
358	1754
358	1874
358	1982
358	2155
358	2272
358	2396
358	2446
358	2469
361	86
361	132
361	177
361	383
361	408
361	567
361	912
361	1028
361	1058
361	1060
361	1110
361	1180
361	1274
361	1280
361	1296
361	1310
361	1374
361	1471
361	1487
361	1503
361	1668
361	1719
361	1746
361	1949
361	2053
361	2146
361	2271
361	2294
361	2306
361	2397
361	2413
361	2419
361	2445
365	48
365	1426
366	367
367	147
367	148
367	244
367	366
367	396
367	455
367	469
367	471
367	480
367	741
367	817
367	878
367	1080
367	1129
367	1162
367	1198
367	1215
367	1232
367	1693
367	1803
367	1910
367	1955
367	2083
367	2099
367	2341
367	2416
367	2418
368	389
368	1205
368	1709
368	2203
372	35
373	1206
373	1733
373	1736
373	2378
373	2386
374	242
374	489
374	526
374	589
374	680
374	716
374	748
374	790
374	995
374	1273
374	1277
374	1429
374	1543
374	1763
374	1795
374	1810
374	1897
374	2082
374	2152
374	2172
374	2290
374	2349
375	854
375	1526
375	1724
375	1934
375	1983
376	2267
377	2474
378	43
378	402
378	1736
378	2153
379	77
379	1526
379	2209
380	1917
381	137
381	254
382	1
382	353
382	448
382	499
382	558
382	727
382	732
382	962
382	1036
382	1090
382	1110
382	1190
382	1435
382	1721
382	1785
382	1789
382	1916
382	2052
382	2123
382	2182
382	2207
382	2242
382	2402
382	2416
382	2480
383	361
383	1616
383	2203
384	144
386	933
386	1662
386	2226
387	279
387	423
387	784
387	1205
387	1733
387	1936
389	31
389	105
389	196
389	240
389	368
389	393
389	529
389	558
389	619
389	647
389	738
389	803
389	961
389	990
389	1044
389	1169
389	1404
389	1479
389	1578
389	1855
389	1990
389	2176
389	2334
389	2365
391	2219
392	39
392	48
392	988
393	389
393	940
393	2155
394	1934
396	367
396	895
396	2164
397	854
397	1452
398	940
398	988
400	1205
400	1634
401	81
401	1660
402	17
402	84
402	86
402	114
402	232
402	378
402	433
402	485
402	503
402	624
402	708
402	759
402	859
402	904
402	958
402	1229
402	1310
402	1324
402	1338
402	1563
402	2047
402	2228
402	2289
402	2439
404	79
404	1660
408	361
408	923
408	1709
408	1983
408	2360
409	137
409	208
409	828
409	992
410	318
410	1452
411	794
412	649
413	41
413	104
413	127
413	200
413	330
413	541
413	632
413	673
413	772
413	791
413	831
413	849
413	1007
413	1098
413	1201
413	1287
413	1342
413	1377
413	1434
413	1447
413	1471
413	1803
413	1888
413	1977
413	1985
413	2155
413	2181
413	2341
413	2349
413	2442
413	2464
413	2472
413	2473
413	2481
414	354
414	1569
414	2029
414	2032
414	2386
415	241
415	330
415	454
415	614
415	724
415	789
415	946
415	1108
415	1110
415	1190
415	1211
415	1236
415	1338
415	1370
415	1536
415	1633
415	1643
415	1888
415	1927
415	1978
415	2017
415	2098
415	2162
415	2404
417	2106
418	208
418	1724
418	2279
419	279
419	566
419	1526
419	2279
420	2286
423	63
423	83
423	345
423	387
423	432
423	544
423	547
423	577
423	645
423	760
423	825
423	1041
423	1204
423	1266
423	1285
423	1330
423	1348
423	1448
423	1598
423	1621
423	1685
423	1750
423	1802
423	1838
423	2118
423	2343
424	764
424	1983
424	2187
425	445
425	810
425	1662
425	1680
426	358
426	446
426	810
428	1406
429	43
430	1133
430	1920
430	2219
430	2433
431	1942
432	423
433	78
433	402
435	742
435	914
435	923
437	234
437	300
437	324
437	330
437	523
437	544
437	585
437	632
437	722
437	771
437	791
437	826
437	858
437	936
437	973
437	1125
437	1177
437	1179
437	1190
437	1223
437	1274
437	1275
437	1377
437	1380
437	1386
437	1492
437	1663
437	1764
437	1774
437	1826
437	1901
437	1910
437	2009
437	2047
437	2057
437	2145
437	2148
437	2214
437	2257
437	2259
439	1569
439	1882
439	1891
443	823
443	2203
444	48
444	649
444	940
444	1452
444	1662
444	2279
445	20
445	62
445	93
445	265
445	292
445	345
445	425
445	499
445	509
445	717
445	826
445	909
445	1148
445	1244
445	1368
445	1398
445	1416
445	1466
445	1665
445	1666
445	1793
445	1874
445	1959
445	1972
445	2133
445	2188
445	2253
445	2328
445	2333
445	2349
445	2352
445	2358
446	426
446	448
446	499
446	571
446	661
446	664
446	667
446	755
446	899
446	977
446	1025
446	1040
446	1100
446	1123
446	1429
446	1486
446	1560
446	1625
446	1671
446	1746
446	1779
446	1825
446	1866
446	1907
446	1947
446	2100
446	2149
446	2161
446	2172
448	382
448	446
448	823
448	895
448	964
448	1736
448	2153
448	2155
449	39
449	2267
450	261
450	1497
451	603
451	843
451	920
451	2164
452	742
452	1637
453	843
453	2417
454	415
455	367
455	2307
455	2435
456	988
457	144
458	13
458	27
458	55
458	104
458	196
458	199
458	236
458	507
458	517
458	657
458	822
458	900
458	981
458	1013
458	1116
458	1193
458	1208
458	1222
458	1268
458	1269
458	1336
458	1451
458	1706
458	1897
458	1935
458	1948
458	2026
458	2027
458	2044
458	2183
458	2236
458	2281
458	2356
459	1167
460	2187
461	1141
462	496
463	77
463	1733
463	1891
463	2164
464	823
464	1680
465	988
466	1496
466	1680
467	1680
469	367
469	823
470	68
470	998
470	1686
470	1736
471	367
473	496
473	784
473	810
473	1076
473	2279
474	1452
476	1091
477	843
477	1076
477	1680
478	8
478	271
479	920
480	367
480	649
480	914
480	1616
480	1637
480	1660
480	1680
482	1264
484	279
484	603
485	402
485	945
486	8
486	358
486	869
486	1786
487	854
487	991
488	184
488	1069
488	1141
488	1983
488	2219
489	374
489	992
489	1528
489	1881
489	2155
490	1069
490	1267
490	1634
491	137
491	988
491	1133
491	2474
492	1069
492	1580
493	885
493	1076
493	1723
493	1733
494	2417
495	81
495	208
495	991
495	1843
495	1942
495	2157
496	4
496	194
496	217
496	291
496	462
496	473
496	604
496	610
496	904
496	969
496	1058
496	1093
496	1132
496	1389
496	1398
496	1688
496	1869
496	1873
496	1930
496	2129
496	2220
496	2228
496	2251
496	2252
496	2296
496	2462
497	1528
497	1934
497	2378
499	382
499	445
499	446
499	578
499	920
499	1360
500	818
502	8
502	39
502	923
502	2219
502	2417
503	402
504	271
504	923
504	1206
505	256
505	279
505	1589
506	916
506	1680
506	1902
507	35
507	458
507	2386
508	1936
509	39
509	318
509	445
513	642
513	914
514	35
514	2218
514	2433
514	2435
515	1156
515	1360
515	1920
515	1936
516	1637
517	198
517	458
517	937
517	1156
517	2164
517	2219
518	869
518	2154
519	15
519	83
519	1315
519	1615
519	1758
519	1951
519	2363
520	8
521	603
522	1452
522	1501
522	1709
523	184
523	437
523	937
524	68
525	137
526	318
526	374
526	869
526	2155
527	828
527	2474
528	1360
528	2386
529	48
529	389
529	768
529	1052
529	1091
529	1141
529	1680
530	989
532	923
533	2032
534	895
535	8
535	1052
535	2055
536	1119
536	1485
536	1912
536	2067
538	810
538	2218
539	895
540	78
541	279
541	354
541	413
541	794
541	1076
541	1133
541	1920
541	2153
541	2307
542	279
542	1133
542	1295
542	1496
543	2209
544	8
544	423
544	437
544	1052
545	1035
545	2164
546	603
546	672
546	1038
546	1486
546	1498
546	2176
546	2202
547	29
547	423
548	2286
550	1843
550	2209
551	279
551	914
552	886
553	845
554	43
554	1295
554	1426
554	2032
555	1662
555	2219
556	1920
557	1205
558	382
558	389
559	1942
560	566
561	905
561	1295
561	1709
561	1983
562	96
562	2153
563	764
563	920
563	2155
563	2187
564	78
565	1843
565	2209
566	95
566	419
566	560
566	614
566	691
566	1017
566	1104
566	1190
566	1236
566	1297
566	1436
566	1549
566	1623
566	1750
566	1875
566	1876
566	1980
566	2154
566	2241
566	2252
567	81
567	361
567	895
567	1660
568	1091
570	256
570	1091
571	446
571	886
571	1680
572	1267
572	1709
573	578
573	2378
574	1522
575	81
575	256
575	318
575	1637
575	1709
575	2153
575	2164
576	723
576	1167
576	1557
576	1904
577	423
577	1441
578	210
578	260
578	357
578	499
578	573
578	664
578	740
578	765
578	797
578	852
578	971
578	1011
578	1050
578	1061
578	1129
578	1146
578	1163
578	1282
578	1494
578	1559
578	1845
578	1896
578	1905
578	1954
578	1978
578	2250
578	2254
578	2341
578	2358
578	2432
578	2448
579	2106
580	208
580	1358
580	1469
580	2029
582	940
582	1426
582	2164
585	437
585	1069
588	998
588	1035
589	374
589	1091
592	184
592	271
592	649
592	886
592	2157
593	1295
593	2187
594	1501
596	1156
598	256
600	2279
603	24
603	73
603	147
603	151
603	293
603	451
603	484
603	521
603	546
603	754
603	1137
603	1159
603	1259
603	1386
603	1479
603	1842
603	1994
603	2087
603	2407
603	2423
603	2455
603	2477
604	496
604	1426
604	1843
604	2360
605	1441
606	77
606	823
606	1627
606	1686
608	43
608	1267
608	2032
610	29
610	354
610	496
610	895
610	1184
610	1360
610	1637
610	1672
610	1733
610	2164
610	2350
611	8
611	914
611	1133
611	1295
611	1528
611	1936
611	2209
613	39
613	810
613	1076
613	2029
614	68
614	415
614	566
614	989
614	1025
614	1133
614	1469
614	1786
614	2294
618	2101
619	77
619	389
619	937
619	940
619	2187
621	649
621	2360
622	1035
622	1680
624	402
624	1452
624	2153
628	1295
628	1616
628	1723
629	93
629	123
629	274
629	275
629	279
629	297
629	319
629	320
629	707
629	717
629	834
629	876
629	946
629	961
629	1152
629	1396
629	1427
629	1460
629	1471
629	1560
629	1614
629	1824
629	1872
629	1908
629	1994
629	2050
629	2069
629	2117
629	2171
631	989
631	1921
632	139
632	413
632	437
632	1141
632	1348
632	1358
633	784
633	886
633	1035
633	2433
634	945
634	1081
634	1616
634	2209
635	843
635	1205
635	2032
636	998
636	1081
636	1295
636	1406
638	184
638	318
638	843
638	1733
639	1821
641	1891
642	173
642	227
642	248
642	513
642	735
642	736
642	872
642	936
642	1008
642	1179
642	1201
642	1275
642	1419
642	1568
642	1664
642	1796
642	1833
642	1842
642	1860
642	1886
642	1994
642	2135
642	2238
643	2153
643	2286
644	208
644	2106
645	84
645	196
645	423
645	998
645	1569
645	1724
647	389
647	923
647	940
647	2417
649	39
649	252
649	279
649	285
649	412
649	444
649	480
649	592
649	621
649	717
649	735
649	1049
649	1155
649	1158
649	1183
649	1412
649	1552
649	1589
649	1610
649	1676
649	1774
649	1885
649	1994
649	2134
649	2268
649	2302
649	2350
649	2429
649	2434
649	2469
650	77
650	254
650	905
652	8
652	39
653	1634
654	684
654	853
654	941
654	1264
654	1300
654	1405
654	1538
654	1998
654	2008
654	2113
654	2233
655	39
655	1141
655	1920
657	184
657	458
657	768
657	1709
658	2029
659	2378
660	1426
661	354
661	446
661	828
661	1660
663	8
663	78
663	1052
664	446
664	578
665	998
665	2360
666	78
666	235
667	81
667	446
667	1522
670	78
